4, 2110000
4, 2298000
4, 2300000
4, 2104000
4, 2255000
4, 2213000
4, 2056000
4, 2251000
4, 2231000
4, 2166000
4, 2169000
4, 2118000
4, 2176000
4, 2148000
4, 2301000
4, 2271000
4, 2227000
4, 1991000
4, 2023000
4, 2191000
4, 4009000
4, 4108000
4, 2135000
4, 2132000
4, 2205000
4, 2199000
4, 2115000
4, 2243000
4, 2091000
4, 2203000
4, 2246000
4, 2272000
4, 2207000
4, 2027000
4, 2236000
4, 2151000
4, 2173000
4, 2256000
4, 2284000
4, 2199000
4, 2211000
4, 2273000
4, 2169000
4, 2120000
4, 2018000
4, 1967000
4, 2126000
4, 2198000
4, 2097000
4, 1994000
4, 2001000
4, 2042000
4, 2239000
4, 2316000
4, 2221000
4, 2247000
4, 2203000
4, 2233000
4, 2071000
4, 2126000
4, 1946000
4, 2158000
4, 2328000
4, 2175000
4, 2087000
4, 2251000
4, 2239000
4, 2235000
4, 1583000
4, 2110000
4, 2067000
4, 5256000
4, 2064000
4, 2235000
4, 2168000
4, 2202000
4, 2253000
4, 2098000
4, 2141000
4, 2122000
4, 2106000
4, 2168000
4, 2181000
4, 1815000
4, 2198000
4, 2009000
4, 2258000
4, 2257000
4, 2235000
4, 2247000
4, 2087000
4, 2156000
4, 2260000
4, 2206000
4, 1988000
4, 2286000
4, 2198000
4, 2224000
4, 2153000
4, 2261000
4, 2131000
4, 2189000
4, 2240000
4, 1959000
4, 2118000
4, 2159000
4, 2206000
4, 2103000
4, 1906000
4, 2128000
4, 2196000
4, 2182000
4, 2268000
4, 2269000
4, 1978000
4, 2229000
4, 2202000
4, 2228000
4, 2224000
4, 2220000
4, 1934000
4, 2196000
4, 2231000
4, 2164000
4, 2230000
4, 2196000
4, 2182000
4, 2236000
4, 2228000
4, 2307000
4, 2089000
4, 2177000
4, 2065000
4, 2250000
4, 2276000
4, 1985000
4, 2039000
4, 2150000
4, 2093000
4, 2028000
4, 1943000
4, 2033000
4, 2130000
4, 1904000
4, 2120000
4, 2277000
4, 2033000
4, 2186000
4, 2151000
4, 2129000
4, 2183000
4, 2322000
4, 2281000
4, 2076000
4, 3745000
4, 3863000
4, 2137000
4, 2104000
4, 2171000
4, 2147000
4, 2244000
4, 2019000
4, 2165000
4, 2204000
4, 2247000
4, 2090000
4, 2024000
4, 2198000
4, 2158000
4, 2165000
4, 2021000
4, 1872000
4, 2177000
4, 2203000
4, 2293000
4, 2088000
4, 2219000
4, 2033000
4, 2125000
4, 2096000
4, 2195000
4, 2060000
4, 2272000
4, 2207000
4, 2087000
4, 2186000
4, 2324000
4, 2220000
4, 2293000
4, 2217000
4, 2263000
4, 2217000
4, 1907000
4, 2226000
4, 2071000
4, 2240000
4, 2289000
4, 1964000
4, 2142000
4, 2043000
4, 2247000
4, 1989000
4, 2270000
4, 2304000
4, 2250000
4, 4675000
4, 2219000
4, 2191000
4, 2179000
4, 2114000
4, 2055000
4, 2018000
4, 2213000
4, 2276000
4, 2332000
4, 2239000
4, 2153000
4, 2299000
4, 2198000
4, 2144000
4, 2219000
4, 2237000
4, 2168000
4, 2105000
4, 2228000
4, 2064000
4, 1963000
4, 2082000
4, 1934000
4, 2303000
4, 2221000
4, 2145000
4, 2199000
4, 1988000
4, 2083000
4, 2153000
4, 2196000
4, 2168000
4, 2164000
4, 2220000
4, 2180000
4, 2142000
4, 2274000
4, 2166000
4, 2056000
4, 2106000
4, 2144000
4, 2140000
4, 2131000
4, 2193000
4, 2158000
4, 2205000
4, 2240000
4, 2209000
4, 2247000
4, 2108000
4, 2185000
4, 2222000
4, 1910000
4, 2289000
4, 2117000
4, 1926000
4, 2132000
4, 2207000
4, 2189000
4, 2235000
4, 2266000
4, 2186000
4, 2164000
4, 2267000
4, 2060000
4, 2195000
4, 2152000
4, 2089000
4, 2143000
4, 2256000
4, 2209000
4, 2189000
4, 2237000
4, 2110000
4, 2127000
4, 2228000
4, 2225000
4, 2277000
4, 2270000
4, 2293000
4, 2277000
4, 7128000
4, 3950000
4, 4155000
4, 2246000
4, 2083000
4, 2232000
4, 2034000
4, 2244000
4, 2183000
4, 2239000
4, 2144000
4, 2187000
4, 2105000
4, 2118000
4, 2134000
4, 2024000
4, 2235000
4, 2119000
4, 2232000
4, 2119000
4, 2197000
4, 2275000
4, 2269000
4, 2284000
4, 2050000
4, 2041000
4, 2171000
4, 2150000
4, 2067000
4, 1997000
4, 1953000
4, 2328000
4, 2152000
4, 2176000
4, 2140000
4, 2328000
4, 1872000
4, 2002000
4, 2158000
4, 2075000
4, 2121000
4, 2040000
4, 2202000
4, 2137000
4, 2203000
4, 2208000
4, 2120000
4, 2181000
4, 2231000
4, 5975000
4, 2250000
4, 2170000
4, 2120000
4, 2151000
4, 2238000
4, 2231000
4, 2168000
4, 2270000
4, 2085000
4, 2235000
4, 2100000
4, 2204000
4, 2225000
4, 2201000
4, 2107000
4, 2300000
4, 2197000
4, 2116000
4, 2103000
4, 2135000
4, 2074000
4, 2086000
4, 2166000
4, 2131000
4, 2157000
4, 2166000
4, 2183000
4, 2221000
4, 2273000
4, 2266000
4, 2102000
4, 2133000
4, 2135000
4, 2150000
4, 2177000
4, 2287000
4, 2246000
4, 2043000
4, 1996000
4, 2108000
4, 2207000
4, 2233000
4, 2078000
4, 2038000
4, 2127000
4, 2027000
4, 1987000
4, 2118000
4, 2140000
4, 2160000
4, 2317000
4, 2115000
4, 2170000
4, 2001000
4, 2198000
4, 2070000
4, 2283000
4, 2216000
4, 2051000
4, 2163000
4, 2221000
4, 2155000
4, 2292000
4, 2128000
4, 2222000
4, 1870000
4, 2203000
4, 2134000
4, 2002000
4, 2103000
4, 2049000
4, 2211000
4, 2108000
4, 2135000
4, 2126000
4, 1898000
4, 2209000
4, 2084000
4, 2184000
4, 1904000
4, 2202000
4, 2199000
4, 4314000
4, 2168000
4, 2238000
4, 1993000
4, 2044000
4, 2095000
4, 2253000
4, 2072000
4, 2233000
4, 2100000
4, 2229000
4, 2128000
4, 2148000
4, 2303000
4, 2114000
4, 2303000
4, 2226000
4, 2150000
4, 2139000
4, 2187000
4, 2223000
4, 1995000
4, 2158000
4, 1958000
4, 2199000
4, 2222000
4, 2290000
4, 2203000
4, 2151000
4, 2226000
4, 2190000
4, 2169000
4, 2139000
4, 1973000
4, 2222000
4, 2056000
4, 2001000
4, 2187000
4, 2177000
4, 2246000
4, 2231000
4, 2144000
4, 2156000
4, 1960000
4, 2157000
4, 2210000
4, 2118000
4, 2120000
4, 2005000
4, 2064000
4, 2089000
4, 2245000
4, 5981000
4, 1925000
4, 1951000
4, 2117000
4, 2249000
4, 2153000
4, 2311000
4, 2125000
4, 2204000
4, 2073000
4, 2147000
4, 2107000
4, 2257000
4, 2038000
4, 2250000
4, 2256000
4, 2310000
4, 2229000
4, 2199000
4, 2204000
4, 2128000
4, 2123000
4, 2095000
4, 2283000
4, 1972000
4, 2117000
4, 2102000
4, 2113000
4, 2193000
4, 2247000
4, 2242000
4, 2170000
4, 1956000
4, 2244000
4, 2094000
4, 2236000
4, 2200000
4, 2180000
4, 2272000
4, 2202000
4, 2103000
4, 2260000
4, 2206000
4, 2232000
4, 2129000
4, 2166000
4, 2119000
4, 2128000
4, 2101000
4, 2226000
4, 2034000
4, 2137000
4, 2197000
4, 2074000
4, 2130000
4, 2132000
4, 2122000
4, 2112000
4, 2068000
4, 2173000
4, 2248000
4, 2173000
4, 2116000
4, 2212000
4, 2184000
4, 2226000
4, 2120000
4, 2200000
4, 2096000
4, 2204000
4, 2265000
4, 2154000
4, 2245000
4, 2228000
4, 2241000
4, 2169000
4, 2207000
4, 2171000
4, 2115000
4, 2169000
4, 2222000
4, 2135000
4, 6906000
4, 6381000
4, 1733000
4, 2017000
4, 2149000
4, 2109000
4, 2159000
4, 2021000
4, 2176000
4, 2022000
4, 2102000
4, 2274000
4, 1953000
4, 2310000
4, 2266000
4, 2093000
4, 2107000
4, 2112000
4, 2066000
4, 2328000
4, 2076000
4, 2105000
4, 2245000
4, 1913000
4, 2153000
4, 2245000
4, 2163000
4, 2009000
4, 2171000
4, 2003000
4, 2144000
4, 2338000
4, 2334000
4, 2132000
4, 2221000
4, 2077000
4, 2234000
4, 2245000
4, 2239000
4, 2216000
4, 1960000
4, 2332000
4, 2267000
4, 2160000
4, 2229000
4, 1972000
4, 2235000
4, 2192000
4, 2249000
4, 5177000
4, 2124000
4, 2132000
4, 2200000
4, 2253000
4, 2017000
4, 2223000
4, 1955000
4, 2187000
4, 1926000
4, 2247000
4, 2064000
4, 2204000
4, 2255000
4, 2153000
4, 2112000
4, 2151000
4, 2080000
4, 2153000
4, 2172000
4, 2121000
4, 2082000
4, 2202000
4, 2186000
4, 2302000
4, 2199000
4, 2287000
4, 2032000
4, 2221000
4, 2070000
4, 2163000
4, 2058000
4, 2283000
4, 2271000
4, 2243000
4, 2147000
4, 2269000
4, 2142000
4, 2067000
4, 1960000
4, 2253000
4, 2227000
4, 2114000
4, 2186000
4, 2125000
4, 2037000
4, 2142000
4, 2131000
4, 2086000
4, 2264000
4, 2006000
4, 2182000
4, 2194000
4, 2069000
4, 2260000
4, 2235000
4, 2116000
4, 2217000
4, 2138000
4, 2221000
4, 2069000
4, 2189000
4, 2237000
4, 2237000
4, 1930000
4, 2184000
4, 2063000
4, 2202000
4, 2170000
4, 2243000
4, 2240000
4, 2092000
4, 2111000
4, 2140000
4, 2028000
4, 2217000
4, 2005000
4, 2125000
4, 2160000
4, 2057000
4, 2139000
4, 2270000
4, 2034000
4, 4621000
4, 6001000
4, 2426000
4, 2194000
4, 2146000
4, 2266000
4, 2146000
4, 2095000
4, 2310000
4, 2234000
4, 2202000
4, 2274000
4, 2243000
4, 2204000
4, 2160000
4, 2168000
4, 2147000
4, 2178000
4, 1994000
4, 2157000
4, 2144000
4, 2234000
4, 2039000
4, 2270000
4, 2081000
4, 2308000
4, 2168000
4, 2036000
4, 2044000
4, 1968000
4, 2173000
4, 2288000
4, 2254000
4, 2181000
4, 2160000
4, 2212000
4, 2244000
4, 2087000
4, 2125000
4, 2198000
4, 2069000
4, 2112000
4, 2001000
4, 2173000
4, 2223000
4, 2081000
4, 2210000
4, 1972000
4, 2193000
4, 2156000
4, 4811000
4, 2134000
4, 2210000
4, 2155000
4, 2190000
4, 2024000
4, 2098000
4, 2043000
4, 2102000
4, 2135000
4, 2202000
4, 2129000
4, 2150000
4, 2135000
4, 2161000
4, 1954000
4, 2322000
4, 2071000
4, 2106000
4, 2116000
4, 1900000
4, 2080000
4, 2128000
4, 2248000
4, 2213000
4, 2100000
4, 2169000
4, 2281000
4, 2190000
4, 2241000
4, 2262000
4, 2159000
4, 2168000
4, 2206000
4, 2154000
4, 2193000
4, 2216000
4, 2210000
4, 2125000
4, 2141000
4, 2220000
4, 2295000
4, 2195000
4, 1922000
4, 2223000
4, 2252000
4, 2146000
4, 2082000
4, 2254000
4, 1951000
4, 2167000
4, 2124000
4, 2212000
4, 2326000
4, 2110000
4, 2139000
4, 2172000
4, 2024000
4, 2248000
4, 2178000
4, 2310000
4, 2190000
4, 2197000
4, 2208000
4, 2070000
4, 2174000
4, 2239000
4, 2106000
4, 2123000
4, 2204000
4, 2272000
4, 2278000
4, 2218000
4, 2259000
4, 2245000
4, 2121000
4, 2220000
4, 2181000
4, 2249000
4, 2119000
4, 2213000
4, 2156000
4, 2106000
4, 5915000
4, 2084000
4, 2161000
4, 2105000
4, 2247000
4, 2091000
4, 2227000
4, 2144000
4, 2009000
4, 2201000
4, 2238000
4, 2198000
4, 2097000
4, 2049000
4, 2185000
4, 2043000
4, 2302000
4, 2086000
4, 2212000
4, 1823000
4, 2255000
4, 2126000
4, 1994000
4, 1965000
4, 2137000
4, 2201000
4, 2184000
4, 2308000
4, 1997000
4, 2127000
4, 2084000
4, 2087000
4, 2119000
4, 2052000
4, 2207000
4, 2027000
4, 2152000
4, 2198000
4, 2198000
4, 2254000
4, 2254000
4, 2270000
4, 2158000
4, 2187000
4, 2190000
4, 1999000
4, 2226000
4, 2125000
4, 2130000
4, 2119000
4, 2110000
4, 6066000
4, 2218000
4, 2228000
4, 1995000
4, 2166000
4, 2208000
4, 2292000
4, 2208000
4, 2806000
4, 2159000
4, 2015000
4, 2123000
4, 1966000
4, 2150000
4, 2178000
4, 2130000
4, 2190000
4, 2086000
4, 2220000
4, 2032000
4, 2162000
4, 1974000
4, 2258000
4, 2146000
4, 2169000
4, 2219000
4, 1972000
4, 1967000
4, 2242000
4, 2187000
4, 2307000
4, 2200000
4, 2148000
4, 2227000
4, 2255000
4, 2164000
4, 2124000
4, 2214000
4, 2156000
4, 2229000
4, 2248000
4, 2225000
4, 2033000
4, 2144000
4, 2268000
4, 2034000
4, 2066000
4, 2224000
4, 2207000
4, 2255000
4, 2338000
4, 2337000
4, 2261000
4, 1970000
4, 2041000
4, 2245000
4, 2108000
4, 1995000
4, 2298000
4, 2174000
4, 2247000
4, 1985000
4, 2204000
4, 2249000
4, 2264000
4, 2049000
4, 2265000
4, 2139000
4, 2066000
4, 2133000
4, 2139000
4, 2158000
4, 2027000
4, 2090000
4, 1803000
4, 2068000
4, 2198000
4, 2158000
4, 2245000
4, 2297000
4, 2106000
4, 2083000
4, 2200000
4, 5475000
4, 2101000
4, 2312000
4, 2138000
4, 2152000
4, 2077000
4, 2171000
4, 2058000
4, 2276000
4, 2035000
4, 2104000
4, 2192000
4, 2009000
4, 2008000
4, 2152000
4, 2204000
4, 2192000
4, 2204000
4, 2197000
4, 2249000
4, 2156000
4, 2098000
4, 2028000
4, 2228000
4, 2147000
4, 2168000
4, 2068000
4, 2190000
4, 2199000
4, 2152000
4, 2087000
4, 2120000
4, 1951000
4, 2179000
4, 2186000
4, 2231000
4, 2249000
4, 2246000
4, 2031000
4, 2180000
4, 2170000
4, 2254000
4, 2070000
4, 2165000
4, 2181000
4, 1943000
4, 2025000
4, 2187000
4, 2021000
4, 2204000
4, 2314000
4, 4231000
4, 2140000
4, 2142000
4, 2159000
4, 2217000
4, 2081000
4, 2122000
4, 2058000
4, 2275000
4, 2249000
4, 2163000
4, 2285000
4, 2219000
4, 2280000
4, 2172000
4, 2146000
4, 2168000
4, 2277000
4, 2178000
4, 2138000
4, 2179000
4, 2181000
4, 2072000
4, 2115000
4, 1976000
4, 2145000
4, 2193000
4, 2096000
4, 2137000
4, 2138000
4, 2236000
4, 2160000
4, 2240000
4, 2130000
4, 2262000
4, 2113000
4, 2147000
4, 2177000
4, 2179000
4, 2283000
4, 2235000
4, 2016000
4, 2184000
4, 2132000
4, 2151000
4, 2300000
4, 2104000
4, 1988000
4, 2155000
4, 2168000
4, 2066000
4, 2057000
4, 2062000
4, 2276000
4, 2035000
4, 2203000
4, 2165000
4, 2262000
4, 2134000
4, 2146000
4, 2144000
4, 2068000
4, 2139000
4, 2055000
4, 2308000
4, 2108000
4, 2105000
4, 1914000
4, 2058000
4, 2175000
4, 2273000
4, 2244000
4, 2250000
4, 2144000
4, 2247000
4, 2038000
4, 2247000
4, 2244000
4, 2194000
4, 2229000
4, 2264000
4, 2112000
4, 2080000
4, 4166000
4, 2039000
4, 2014000
4, 2219000
4, 2064000
4, 2163000
4, 2247000
4, 2009000
4, 2120000
4, 2231000
4, 2065000
4, 2104000
4, 2152000
4, 1976000
4, 2220000
4, 2186000
4, 2202000
4, 2059000
4, 2097000
4, 2086000
4, 2196000
4, 2176000
4, 2131000
4, 2159000
4, 2023000
4, 2214000
4, 2115000
4, 2078000
4, 2209000
4, 2193000
4, 2261000
4, 2123000
4, 2171000
4, 2266000
4, 2282000
4, 2119000
4, 2291000
4, 2237000
4, 2231000
4, 2031000
4, 2313000
4, 2224000
4, 2179000
4, 2207000
4, 2255000
4, 2215000
4, 2043000
4, 1969000
4, 2212000
4, 2158000
4, 2072000
4, 1967000
4, 4219000
4, 2088000
4, 2308000
4, 2010000
4, 2190000
4, 2225000
4, 2257000
4, 2233000
4, 2185000
4, 2170000
4, 2143000
4, 2290000
4, 2171000
4, 2151000
4, 2310000
4, 2108000
4, 2159000
4, 2225000
4, 2124000
4, 2164000
4, 2223000
4, 2225000
4, 2150000
4, 2123000
4, 2200000
4, 2178000
4, 2181000
4, 2216000
4, 1894000
4, 2040000
4, 2076000
4, 2265000
4, 2283000
4, 2226000
4, 2044000
4, 2199000
4, 2200000
4, 2200000
4, 2286000
4, 2021000
4, 2105000
4, 2305000
4, 2258000
4, 2089000
4, 2166000
4, 2035000
4, 2183000
4, 2133000
4, 2048000
4, 2093000
4, 2057000
4, 1987000
4, 2102000
4, 2170000
4, 2017000
4, 2197000
4, 2169000
4, 2182000
4, 2278000
4, 1953000
4, 1834000
4, 2195000
4, 2041000
4, 2153000
4, 2187000
4, 2072000
4, 2166000
4, 2249000
4, 2141000
4, 2103000
4, 2066000
4, 2153000
4, 2241000
4, 2222000
4, 2188000
4, 2137000
4, 2238000
4, 2160000
4, 2291000
4, 2087000
4, 2265000
4, 1962000
4, 2202000
4, 3979000
4, 3940000
4, 2209000
4, 2122000
4, 1994000
4, 2154000
4, 2249000
4, 2153000
4, 2089000
4, 2053000
4, 2233000
4, 2302000
4, 2169000
4, 2253000
4, 2225000
4, 1896000
4, 2068000
4, 2156000
4, 2248000
4, 2157000
4, 1917000
4, 2200000
4, 2130000
4, 2136000
4, 2220000
4, 2033000
4, 2159000
4, 2265000
4, 2338000
4, 2148000
4, 2062000
4, 2105000
4, 2068000
4, 2243000
4, 2143000
4, 1962000
4, 2005000
4, 2049000
4, 2198000
4, 2185000
4, 1976000
4, 2196000
4, 2205000
4, 2103000
4, 2047000
4, 2145000
4, 2082000
4, 2302000
4, 2221000
4, 2116000
4, 2333000
4, 1949000
4, 3960000
4, 2137000
4, 2201000
4, 2198000
4, 2218000
4, 2238000
4, 2071000
4, 2098000
4, 2046000
4, 2272000
4, 2175000
4, 2153000
4, 1923000
4, 2216000
4, 2124000
4, 2190000
4, 1708000
4, 2320000
4, 2109000
4, 2192000
4, 2257000
4, 2200000
4, 2219000
4, 2195000
4, 2173000
4, 2064000
4, 2299000
4, 2216000
4, 2137000
4, 2097000
4, 2153000
4, 2283000
4, 2163000
4, 2166000
4, 2178000
4, 2076000
4, 2270000
4, 2298000
4, 2184000
4, 2278000
4, 2155000
4, 2178000
4, 2202000
4, 2127000
4, 2200000
4, 2026000
4, 2242000
4, 2256000
4, 2075000
4, 2227000
4, 2163000
4, 2167000
4, 1998000
4, 2163000
4, 2135000
4, 2017000
4, 2331000
4, 2223000
4, 2100000
4, 2134000
4, 2301000
4, 2153000
4, 2227000
4, 2054000
4, 2216000
4, 2216000
4, 2008000
4, 2292000
4, 2195000
4, 2048000
4, 2178000
4, 2208000
4, 2146000
4, 2035000
4, 2092000
4, 2145000
4, 1983000
4, 2137000
4, 2243000
4, 2076000
4, 1884000
4, 2224000
4, 2162000
4, 6351000
4, 2113000
4, 2242000
4, 2201000
4, 2013000
4, 2222000
4, 2104000
4, 2186000
4, 2090000
4, 2042000
4, 2127000
4, 2112000
4, 2252000
4, 2138000
4, 2116000
4, 2273000
4, 1953000
4, 2098000
4, 1983000
4, 2114000
4, 2181000
4, 2144000
4, 2116000
4, 2180000
4, 2064000
4, 2224000
4, 2196000
4, 2071000
4, 2254000
4, 2214000
4, 2110000
4, 2262000
4, 2227000
4, 2206000
4, 2149000
4, 2184000
4, 2187000
4, 2070000
4, 2168000
4, 2157000
4, 1990000
4, 2316000
4, 2111000
4, 2234000
4, 2092000
4, 2145000
4, 2131000
4, 2001000
4, 2135000
4, 2270000
4, 2140000
4, 5979000
4, 1984000
4, 2197000
4, 2252000
4, 2212000
4, 2251000
4, 1958000
4, 2115000
4, 2237000
4, 2169000
4, 2249000
4, 2164000
4, 2132000
4, 2255000
4, 2168000
4, 2153000
4, 1977000
4, 2098000
4, 2185000
4, 1807000
4, 2236000
4, 2250000
4, 2159000
4, 2226000
4, 2173000
4, 2113000
4, 2134000
4, 2086000
4, 2187000
4, 2118000
4, 2137000
4, 2230000
4, 2181000
4, 2284000
4, 2222000
4, 2162000
4, 2026000
4, 2265000
4, 1938000
4, 2087000
4, 2156000
4, 2133000
4, 2181000
4, 2134000
4, 2194000
4, 1997000
4, 2172000
4, 2193000
4, 2240000
4, 2132000
4, 2026000
4, 2146000
4, 2199000
4, 1998000
4, 2115000
4, 2219000
4, 2265000
4, 2167000
4, 2109000
4, 2163000
4, 2214000
4, 2137000
4, 2103000
4, 2193000
4, 2067000
4, 2172000
4, 2073000
4, 2290000
4, 2205000
4, 2204000
4, 2138000
4, 2157000
4, 2067000
4, 2254000
4, 2285000
4, 2074000
4, 2080000
4, 2001000
4, 2141000
4, 2051000
4, 2167000
4, 2242000
4, 2219000
4, 5862000
4, 2088000
4, 2122000
4, 2098000
4, 2067000
4, 2197000
4, 2198000
4, 2094000
4, 2135000
4, 2044000
4, 2252000
4, 1908000
4, 2235000
4, 2113000
4, 2154000
4, 2220000
4, 2037000
4, 2073000
4, 1806000
4, 2179000
4, 2247000
4, 2200000
4, 2102000
4, 2205000
4, 2085000
4, 2097000
4, 2064000
4, 2063000
4, 2246000
4, 1919000
4, 2011000
4, 2055000
4, 1830000
4, 2149000
4, 2303000
4, 2194000
4, 2054000
4, 2165000
4, 1873000
4, 2197000
4, 2106000
4, 2224000
4, 2168000
4, 2128000
4, 2258000
4, 2107000
4, 2276000
4, 1961000
4, 2011000
4, 2299000
4, 2143000
4, 5889000
4, 2185000
4, 2188000
4, 2179000
4, 2225000
4, 2263000
4, 2312000
4, 2223000
4, 2296000
4, 2279000
4, 2194000
4, 2159000
4, 2201000
4, 2120000
4, 2231000
4, 2291000
4, 2196000
4, 2276000
4, 2215000
4, 2058000
4, 2142000
4, 2218000
4, 2097000
4, 2094000
4, 2187000
4, 2252000
4, 2216000
4, 2116000
4, 2215000
4, 2294000
4, 2216000
4, 2250000
4, 2255000
4, 2321000
4, 2232000
4, 2257000
4, 1867000
4, 2300000
4, 2303000
4, 2213000
4, 2122000
4, 2128000
4, 2139000
4, 2293000
4, 1918000
4, 2292000
4, 2161000
4, 2122000
4, 2216000
4, 2180000
4, 1995000
4, 2102000
4, 2115000
4, 2122000
4, 2221000
4, 2173000
4, 2222000
4, 2201000
4, 2232000
4, 2213000
4, 1974000
4, 2229000
4, 2199000
4, 2269000
4, 2180000
4, 2087000
4, 2278000
4, 2188000
4, 2115000
4, 2292000
4, 2270000
4, 1880000
4, 2259000
4, 2336000
4, 2243000
4, 2233000
4, 1925000
4, 2100000
4, 2270000
4, 2272000
4, 2220000
4, 2168000
4, 3851000
4, 2174000
4, 2071000
4, 2161000
4, 2128000
4, 2108000
4, 2149000
4, 2241000
4, 2122000
4, 2039000
4, 2180000
4, 2242000
4, 2311000
4, 2161000
4, 2177000
4, 2274000
4, 2147000
4, 2089000
4, 2208000
4, 2073000
4, 2202000
4, 2227000
4, 2262000
4, 2202000
4, 2216000
4, 2146000
4, 2227000
4, 2305000
4, 2161000
4, 2273000
4, 2290000
4, 2253000
4, 2059000
4, 1939000
4, 2179000
4, 2127000
4, 2218000
4, 2220000
4, 2257000
4, 2113000
4, 2206000
4, 2193000
4, 2212000
4, 2183000
4, 2080000
4, 2219000
4, 2148000
4, 2298000
4, 2221000
4, 2147000
4, 2064000
4, 6113000
4, 2188000
4, 2241000
4, 2188000
4, 2117000
4, 2171000
4, 2110000
4, 2160000
4, 2262000
4, 2217000
4, 2220000
4, 2327000
4, 2202000
4, 2067000
4, 2270000
4, 2239000
4, 2260000
4, 2254000
4, 2178000
4, 2211000
4, 2197000
4, 2999000
4, 2177000
4, 2247000
4, 2280000
4, 2335000
4, 2178000
4, 1961000
4, 2085000
4, 2283000
4, 2264000
4, 2143000
4, 2266000
4, 2229000
4, 2206000
4, 2201000
4, 2006000
4, 2216000
4, 2227000
4, 2231000
4, 2248000
4, 2185000
4, 2205000
4, 2212000
4, 2142000
4, 2302000
4, 2232000
4, 2136000
4, 2206000
4, 2328000
4, 2189000
4, 2117000
4, 2210000
4, 2301000
4, 2235000
4, 2154000
4, 2200000
4, 2209000
4, 2074000
4, 2219000
4, 2280000
4, 2199000
4, 2016000
4, 2193000
4, 2179000
4, 2141000
4, 2182000
4, 2275000
4, 2199000
4, 2247000
4, 2138000
4, 2148000
4, 2080000
4, 2113000
4, 2227000
4, 2253000
4, 2208000
4, 2245000
4, 2156000
4, 2173000
4, 2020000
4, 4017000
4, 6313000
4, 2288000
4, 2189000
4, 2117000
4, 2280000
4, 2242000
4, 2243000
4, 2119000
4, 2077000
4, 2250000
4, 2180000
4, 2213000
4, 2096000
4, 2225000
4, 2327000
4, 2203000
4, 2028000
4, 2232000
4, 2132000
4, 2180000
4, 2287000
4, 2212000
4, 2104000
4, 2109000
4, 2011000
4, 2137000
4, 2228000
4, 2180000
4, 2119000
4, 2053000
4, 2176000
4, 2303000
4, 2181000
4, 1960000
4, 1992000
4, 2295000
4, 2019000
4, 2069000
4, 2169000
4, 2231000
4, 2217000
4, 2143000
4, 2102000
4, 2178000
4, 2248000
4, 2263000
4, 2315000
4, 2289000
4, 2198000
4, 2062000
4, 5496000
4, 2183000
4, 2242000
4, 2225000
4, 2229000
4, 2046000
4, 2175000
4, 2225000
4, 2186000
4, 2200000
4, 2066000
4, 2143000
4, 2048000
4, 2199000
4, 2160000
4, 2022000
4, 2277000
4, 2298000
4, 2286000
4, 2214000
4, 2218000
4, 2251000
4, 2064000
4, 2325000
4, 2137000
4, 2208000
4, 2296000
4, 2125000
4, 2300000
4, 2268000
4, 2230000
4, 2162000
4, 2152000
4, 2187000
4, 1996000
4, 2181000
4, 2298000
4, 2290000
4, 2247000
4, 2315000
4, 2043000
4, 2125000
4, 2142000
4, 2222000
4, 2239000
4, 2297000
4, 2277000
4, 2313000
4, 2187000
4, 2125000
4, 1874000
4, 2131000
4, 2164000
4, 2305000
4, 2254000
4, 2269000
4, 2241000
4, 2247000
4, 2166000
4, 2185000
4, 2158000
4, 2203000
4, 2275000
4, 2196000
4, 2251000
4, 2213000
4, 2210000
4, 2050000
4, 2255000
4, 2317000
4, 2063000
4, 2091000
4, 2204000
4, 2210000
4, 2155000
4, 2205000
4, 2095000
4, 2215000
4, 2282000
4, 2101000
4, 2090000
4, 2165000
4, 3912000
4, 2140000
4, 2240000
4, 2171000
4, 2226000
4, 2165000
4, 2107000
4, 2182000
4, 2247000
4, 2304000
4, 2159000
4, 2104000
4, 2303000
4, 2227000
4, 2256000
4, 2148000
4, 2208000
4, 2315000
4, 2173000
4, 2292000
4, 2040000
4, 2202000
4, 2141000
4, 2242000
4, 2142000
4, 2082000
4, 2120000
4, 2325000
4, 2186000
4, 2168000
4, 2193000
4, 2062000
4, 2125000
4, 2179000
4, 2252000
4, 2145000
4, 2129000
4, 2281000
4, 2161000
4, 2234000
4, 2069000
4, 2347000
4, 2277000
4, 2039000
4, 2098000
4, 2076000
4, 2177000
4, 2167000
4, 2103000
4, 2283000
4, 2073000
4, 4381000
4, 3017000
4, 2230000
4, 2264000
4, 2179000
4, 2277000
4, 2144000
4, 2236000
4, 2180000
4, 2216000
4, 2195000
4, 2138000
4, 2233000
4, 2165000
4, 2297000
4, 2223000
4, 2214000
4, 2219000
4, 2238000
4, 2239000
4, 2029000
4, 2173000
4, 2223000
4, 2253000
4, 2240000
4, 2210000
4, 2198000
4, 2187000
4, 2280000
4, 2194000
4, 2278000
4, 2219000
4, 2141000
4, 2111000
4, 2182000
4, 2188000
4, 2301000
4, 2231000
4, 1884000
4, 2157000
4, 2220000
4, 2146000
4, 2280000
4, 2093000
4, 2247000
4, 2027000
4, 2301000
4, 2098000
4, 1994000
4, 2181000
4, 2190000
4, 2211000
4, 2243000
4, 2205000
4, 2258000
4, 2274000
4, 2211000
4, 2190000
4, 2214000
4, 2079000
4, 2118000
